payment_id,application_id,payment_number,due_date,payment_date,amount_due,amount_paid,payment_status,payment_completeness
PAY010399,CUST00502,19,2025-01-21,2025-01-24,452.39,435.42,Late,Partial
PAY010400,CUST00502,20,2025-02-21,2025-02-21,452.39,437.5,On Time,Partial
PAY010401,CUST00502,21,2025-03-21,2025-03-19,452.39,452.42,On Time,Complete
PAY010402,CUST00502,22,2025-04-21,2025-04-22,452.39,463.81,Late,Complete
PAY010403,CUST00502,23,2025-05-21,2025-05-25,452.39,431.35,Late,Partial
PAY010404,CUST00502,24,2025-06-21,2025-06-19,452.39,434.06,On Time,Partial
PAY010405,CUST00502,25,2025-07-21,2025-07-25,452.39,456.74,Late,Complete
PAY010406,CUST00502,26,2025-08-21,2025-08-19,452.39,441.54,On Time,Partial
PAY010407,CUST00502,27,2025-09-21,2025-09-21,452.39,467.51,On Time,Complete
PAY010408,CUST00502,28,2025-10-21,2025-10-24,452.39,468.47,Late,Complete
PAY010409,CUST00502,29,2025-11-21,2025-11-25,452.39,444.72,Late,Partial
PAY010410,CUST00502,30,2025-12-21,2025-12-19,452.39,434.58,On Time,Partial
PAY010411,CUST00502,31,2026-01-21,2026-01-20,452.39,473.54,On Time,Complete
PAY010412,CUST00502,32,2026-02-21,2026-02-21,452.39,451.42,On Time,Partial
PAY010413,CUST00502,33,2026-03-21,2026-03-20,452.39,430.14,On Time,Partial
PAY010414,CUST00502,34,2026-04-21,2026-04-21,452.39,439.05,On Time,Partial
PAY010415,CUST00502,35,2026-05-21,2026-05-25,452.39,441.6,Late,Partial
PAY010416,CUST00502,36,2026-06-21,2026-06-24,452.39,446.57,Late,Partial
PAY010417,CUST00502,37,2026-07-21,2026-07-21,452.39,441.28,On Time,Partial
PAY010418,CUST00502,38,2026-08-21,2026-08-20,452.39,444.86,On Time,Partial
PAY010419,CUST00502,39,2026-09-21,2026-09-23,452.39,430.99,Late,Partial
PAY010420,CUST00502,40,2026-10-21,2026-10-25,452.39,465.23,Late,Complete
PAY010421,CUST00502,41,2026-11-21,2026-11-23,452.39,444.02,Late,Partial
PAY010422,CUST00502,42,2026-12-21,2026-12-19,452.39,430.82,On Time,Partial
PAY010423,CUST00502,43,2027-01-21,2027-01-22,452.39,471.84,Late,Complete
PAY010424,CUST00502,44,2027-02-21,2027-02-23,452.39,438.47,Late,Partial
PAY010425,CUST00502,45,2027-03-21,2027-03-24,452.39,439.3,Late,Partial
PAY010426,CUST00502,46,2027-04-21,2027-04-22,452.39,455.85,Late,Complete
PAY010427,CUST00502,47,2027-05-21,2027-05-24,452.39,450.27,Late,Partial
PAY010428,CUST00502,48,2027-06-21,2027-06-23,452.39,469.99,Late,Complete
PAY010429,CUST00502,49,2027-07-21,2027-07-19,452.39,454.36,On Time,Complete
PAY010430,CUST00502,50,2027-08-21,2027-08-20,452.39,456.62,On Time,Complete
PAY010431,CUST00502,51,2027-09-21,2027-09-22,452.39,458.63,Late,Complete
PAY010432,CUST00502,52,2027-10-21,2027-10-23,452.39,472.84,Late,Complete
PAY010433,CUST00502,53,2027-11-21,2027-11-24,452.39,455.51,Late,Complete
PAY010434,CUST00502,54,2027-12-21,2027-12-19,452.39,447.74,On Time,Partial
PAY010435,CUST00502,55,2028-01-21,2028-01-20,452.39,444.84,On Time,Partial
PAY010436,CUST00502,56,2028-02-21,2028-02-25,452.39,435.28,Late,Partial
PAY010437,CUST00502,57,2028-03-21,2028-03-19,452.39,438.58,On Time,Partial
PAY010438,CUST00502,58,2028-04-21,2028-04-20,452.39,456.67,On Time,Complete
PAY010439,CUST00502,59,2028-05-21,2028-05-20,452.39,467.3,On Time,Complete
PAY010440,CUST00502,60,2028-06-21,2028-06-25,452.39,463.1,Late,Complete
PAY010441,CUST00504,1,2023-09-14,2023-09-17,226.39,233.7,Late,Complete
PAY010442,CUST00504,2,2023-10-14,2023-10-13,226.39,236.72,On Time,Complete
PAY010443,CUST00504,3,2023-11-14,2023-11-14,226.39,216.59,On Time,Partial
PAY010444,CUST00504,4,2023-12-14,2023-12-17,226.39,237.33,Late,Complete
PAY010445,CUST00504,5,2024-01-14,2024-01-14,226.39,229.74,On Time,Complete
PAY010446,CUST00504,6,2024-02-14,2024-02-16,226.39,233.89,Late,Complete
PAY010447,CUST00504,7,2024-03-14,2024-03-14,226.39,227.2,On Time,Complete
PAY010448,CUST00504,8,2024-04-14,2024-04-14,226.39,225.62,On Time,Partial
PAY010449,CUST00504,9,2024-05-14,2024-05-14,226.39,230.36,On Time,Complete
PAY010450,CUST00504,10,2024-06-14,2024-06-15,226.39,230.24,Late,Complete
PAY010451,CUST00504,11,2024-07-14,2024-07-14,226.39,215.97,On Time,Partial
PAY010452,CUST00504,12,2024-08-14,2024-08-16,226.39,216.01,Late,Partial
PAY010453,CUST00504,13,2024-09-14,2024-09-14,226.39,230.86,On Time,Complete
PAY010454,CUST00504,14,2024-10-14,2024-10-18,226.39,237.39,Late,Complete
PAY010455,CUST00504,15,2024-11-14,2024-11-13,226.39,233.87,On Time,Complete
PAY010456,CUST00504,16,2024-12-14,2024-12-18,226.39,221.23,Late,Partial
PAY010457,CUST00504,17,2025-01-14,2025-01-12,226.39,216.65,On Time,Partial
PAY010458,CUST00504,18,2025-02-14,2025-02-13,226.39,227.96,On Time,Complete
PAY010459,CUST00504,19,2025-03-14,2025-03-15,226.39,226.2,Late,Partial
PAY010460,CUST00504,20,2025-04-14,2025-04-17,226.39,230.4,Late,Complete
PAY010461,CUST00504,21,2025-05-14,2025-05-16,226.39,231.68,Late,Complete
PAY010462,CUST00504,22,2025-06-14,2025-06-14,226.39,236.48,On Time,Complete
PAY010463,CUST00504,23,2025-07-14,2025-07-17,226.39,227.03,Late,Complete
PAY010464,CUST00504,24,2025-08-14,2025-08-13,226.39,231.57,On Time,Complete
PAY010465,CUST00504,25,2025-09-14,2025-09-17,226.39,216.32,Late,Partial
PAY010466,CUST00504,26,2025-10-14,2025-10-18,226.39,230.17,Late,Complete
PAY010467,CUST00504,27,2025-11-14,2025-11-12,226.39,223.82,On Time,Partial
PAY010468,CUST00504,28,2025-12-14,2025-12-18,226.39,219.24,Late,Partial
PAY010469,CUST00504,29,2026-01-14,2026-01-12,226.39,236.68,On Time,Complete
PAY010470,CUST00504,30,2026-02-14,2026-02-17,226.39,234.42,Late,Complete
PAY010471,CUST00504,31,2026-03-14,2026-03-13,226.39,233.28,On Time,Complete
PAY010472,CUST00504,32,2026-04-14,2026-04-12,226.39,225.24,On Time,Partial
PAY010473,CUST00504,33,2026-05-14,2026-05-12,226.39,220.2,On Time,Partial
PAY010474,CUST00504,34,2026-06-14,2026-06-18,226.39,221.63,Late,Partial
PAY010475,CUST00504,35,2026-07-14,2026-07-15,226.39,230.81,Late,Complete
PAY010476,CUST00504,36,2026-08-14,2026-08-17,226.39,229.21,Late,Complete
PAY010477,CUST00504,37,2026-09-14,2026-09-12,226.39,218.33,On Time,Partial
PAY010478,CUST00504,38,2026-10-14,2026-10-14,226.39,237.41,On Time,Complete
PAY010479,CUST00504,39,2026-11-14,2026-11-14,226.39,217.67,On Time,Partial
PAY010480,CUST00504,40,2026-12-14,2026-12-16,226.39,218.79,Late,Partial
PAY010481,CUST00504,41,2027-01-14,2027-01-12,226.39,227.39,On Time,Complete
PAY010482,CUST00504,42,2027-02-14,2027-02-18,226.39,219.99,Late,Partial
PAY010483,CUST00504,43,2027-03-14,2027-03-14,226.39,232.81,On Time,Complete
PAY010484,CUST00504,44,2027-04-14,2027-04-14,226.39,233.6,On Time,Complete
PAY010485,CUST00504,45,2027-05-14,2027-05-13,226.39,216.29,On Time,Partial
PAY010486,CUST00504,46,2027-06-14,2027-06-16,226.39,235.55,Late,Complete
PAY010487,CUST00504,47,2027-07-14,2027-07-16,226.39,219.01,Late,Partial
PAY010488,CUST00504,48,2027-08-14,2027-08-14,226.39,224.11,On Time,Partial
PAY010489,CUST00504,49,2027-09-14,2027-09-17,226.39,226.74,Late,Complete
PAY010490,CUST00504,50,2027-10-14,2027-10-17,226.39,232.92,Late,Complete
PAY010491,CUST00504,51,2027-11-14,2027-11-14,226.39,216.13,On Time,Partial
PAY010492,CUST00504,52,2027-12-14,2027-12-12,226.39,217.82,On Time,Partial
PAY010493,CUST00504,53,2028-01-14,2028-01-16,226.39,228.14,Late,Complete
PAY010494,CUST00504,54,2028-02-14,2028-02-13,226.39,217.1,On Time,Partial
PAY010495,CUST00504,55,2028-03-14,2028-03-15,226.39,231.5,Late,Complete
PAY010496,CUST00504,56,2028-04-14,2028-04-14,226.39,221.0,On Time,Partial
PAY010497,CUST00504,57,2028-05-14,2028-05-16,226.39,223.28,Late,Partial
PAY010498,CUST00504,58,2028-06-14,2028-06-15,226.39,219.29,Late,Partial
PAY010499,CUST00504,59,2028-07-14,2028-07-16,226.39,226.49,Late,Complete
PAY010500,CUST00504,60,2028-08-14,2028-08-16,226.39,229.04,Late,Complete
PAY010501,CUST00508,1,2024-12-07,2024-12-05,2569.25,2645.97,On Time,Complete
PAY010502,CUST00508,2,2025-01-07,2025-01-08,2569.25,2570.12,Late,Complete
PAY010503,CUST00508,3,2025-02-07,2025-02-08,2569.25,2622.9,Late,Complete
PAY010504,CUST00508,4,2025-03-07,2025-03-11,2569.25,2477.41,Late,Partial
PAY010505,CUST00508,5,2025-04-07,2025-04-07,2569.25,2640.13,On Time,Complete
PAY010506,CUST00508,6,2025-05-07,2025-05-05,2569.25,2469.59,On Time,Partial
PAY010507,CUST00508,7,2025-06-07,2025-06-08,2569.25,2635.26,Late,Complete
PAY010508,CUST00508,8,2025-07-07,2025-07-11,2569.25,2442.21,Late,Partial
PAY010509,CUST00508,9,2025-08-07,2025-08-08,2569.25,2578.69,Late,Complete
PAY010510,CUST00508,10,2025-09-07,2025-09-08,2569.25,2466.84,Late,Partial
PAY010511,CUST00508,11,2025-10-07,2025-10-06,2569.25,2527.42,On Time,Partial
PAY010512,CUST00508,12,2025-11-07,2025-11-05,2569.25,2618.99,On Time,Complete
PAY010513,CUST00509,1,2024-10-19,2024-10-19,615.68,599.31,On Time,Partial
PAY010514,CUST00509,2,2024-11-19,2024-11-21,615.68,592.55,Late,Partial
PAY010515,CUST00509,3,2024-12-19,2024-12-19,615.68,590.62,On Time,Partial
PAY010516,CUST00509,4,2025-01-19,2025-01-22,615.68,628.96,Late,Complete
PAY010517,CUST00509,5,2025-02-19,2025-02-17,615.68,587.08,On Time,Partial
PAY010518,CUST00509,6,2025-03-19,2025-03-21,615.68,645.62,Late,Complete
PAY010519,CUST00509,7,2025-04-19,2025-04-17,615.68,637.9,On Time,Complete
PAY010520,CUST00509,8,2025-05-19,2025-05-19,615.68,637.79,On Time,Complete
PAY010521,CUST00509,9,2025-06-19,2025-06-23,615.68,632.23,Late,Complete
PAY010522,CUST00509,10,2025-07-19,2025-07-21,615.68,595.73,Late,Partial
PAY010523,CUST00509,11,2025-08-19,2025-08-22,615.68,602.61,Late,Partial
PAY010524,CUST00509,12,2025-09-19,2025-09-20,615.68,630.61,Late,Complete
PAY010525,CUST00509,13,2025-10-19,2025-10-22,615.68,609.79,Late,Partial
PAY010526,CUST00509,14,2025-11-19,2025-11-18,615.68,639.01,On Time,Complete
PAY010527,CUST00509,15,2025-12-19,2025-12-23,615.68,595.27,Late,Partial
PAY010528,CUST00509,16,2026-01-19,2026-01-18,615.68,593.48,On Time,Partial
PAY010529,CUST00509,17,2026-02-19,2026-02-18,615.68,610.55,On Time,Partial
PAY010530,CUST00509,18,2026-03-19,2026-03-18,615.68,585.49,On Time,Partial
PAY010531,CUST00509,19,2026-04-19,2026-04-23,615.68,604.22,Late,Partial
PAY010532,CUST00509,20,2026-05-19,2026-05-17,615.68,590.57,On Time,Partial
PAY010533,CUST00509,21,2026-06-19,2026-06-17,615.68,643.5,On Time,Complete
PAY010534,CUST00509,22,2026-07-19,2026-07-20,615.68,587.76,Late,Partial
PAY010535,CUST00509,23,2026-08-19,2026-08-22,615.68,634.31,Late,Complete
PAY010536,CUST00509,24,2026-09-19,2026-09-17,615.68,636.27,On Time,Complete
PAY010537,CUST00509,25,2026-10-19,2026-10-19,615.68,595.11,On Time,Partial
PAY010538,CUST00509,26,2026-11-19,2026-11-22,615.68,641.17,Late,Complete
PAY010539,CUST00509,27,2026-12-19,2026-12-23,615.68,612.6,Late,Partial
PAY010540,CUST00509,28,2027-01-19,2027-01-21,615.68,628.67,Late,Complete
PAY010541,CUST00509,29,2027-02-19,2027-02-20,615.68,643.81,Late,Complete
PAY010542,CUST00509,30,2027-03-19,2027-03-19,615.68,621.48,On Time,Complete
PAY010543,CUST00509,31,2027-04-19,2027-04-23,615.68,594.33,Late,Partial
PAY010544,CUST00509,32,2027-05-19,2027-05-20,615.68,643.61,Late,Complete
PAY010545,CUST00509,33,2027-06-19,2027-06-18,615.68,628.74,On Time,Complete
PAY010546,CUST00509,34,2027-07-19,2027-07-23,615.68,633.96,Late,Complete
PAY010547,CUST00509,35,2027-08-19,2027-08-17,615.68,641.58,On Time,Complete
PAY010548,CUST00509,36,2027-09-19,2027-09-17,615.68,631.98,On Time,Complete
PAY010549,CUST00509,37,2027-10-19,2027-10-17,615.68,638.64,On Time,Complete
PAY010550,CUST00509,38,2027-11-19,2027-11-21,615.68,610.36,Late,Partial
PAY010551,CUST00509,39,2027-12-19,2027-12-17,615.68,616.08,On Time,Complete
PAY010552,CUST00509,40,2028-01-19,2028-01-20,615.68,612.83,Late,Partial
PAY010553,CUST00509,41,2028-02-19,2028-02-18,615.68,629.72,On Time,Complete
PAY010554,CUST00509,42,2028-03-19,2028-03-19,615.68,615.65,On Time,Partial
PAY010555,CUST00509,43,2028-04-19,2028-04-18,615.68,624.71,On Time,Complete
PAY010556,CUST00509,44,2028-05-19,2028-05-20,615.68,618.41,Late,Complete
PAY010557,CUST00509,45,2028-06-19,2028-06-23,615.68,609.75,Late,Partial
PAY010558,CUST00509,46,2028-07-19,2028-07-18,615.68,610.87,On Time,Partial
PAY010559,CUST00509,47,2028-08-19,2028-08-19,615.68,618.17,On Time,Complete
PAY010560,CUST00509,48,2028-09-19,2028-09-22,615.68,642.61,Late,Complete
PAY010561,CUST00510,1,2025-03-03,2025-03-02,548.02,551.69,On Time,Complete
PAY010562,CUST00510,2,2025-04-03,2025-04-04,548.02,541.06,Late,Partial
PAY010563,CUST00510,3,2025-05-03,2025-05-03,548.02,562.11,On Time,Complete
PAY010564,CUST00510,4,2025-06-03,2025-06-06,548.02,558.96,Late,Complete
PAY010565,CUST00510,5,2025-07-03,2025-07-03,548.02,548.18,On Time,Complete
PAY010566,CUST00510,6,2025-08-03,2025-08-04,548.02,551.58,Late,Complete
PAY010567,CUST00510,7,2025-09-03,2025-09-02,548.02,573.96,On Time,Complete
PAY010568,CUST00510,8,2025-10-03,2025-10-07,548.02,535.88,Late,Partial
PAY010569,CUST00510,9,2025-11-03,2025-11-04,548.02,531.32,Late,Partial
PAY010570,CUST00510,10,2025-12-03,2025-12-02,548.02,547.52,On Time,Partial
PAY010571,CUST00510,11,2026-01-03,2026-01-06,548.02,541.98,Late,Partial
PAY010572,CUST00510,12,2026-02-03,2026-02-06,548.02,566.85,Late,Complete
PAY010573,CUST00510,13,2026-03-03,2026-03-03,548.02,563.9,On Time,Complete
PAY010574,CUST00510,14,2026-04-03,2026-04-02,548.02,531.83,On Time,Partial
PAY010575,CUST00510,15,2026-05-03,2026-05-03,548.02,570.16,On Time,Complete
PAY010576,CUST00510,16,2026-06-03,2026-06-04,548.02,559.35,Late,Complete
PAY010577,CUST00510,17,2026-07-03,2026-07-01,548.02,530.85,On Time,Partial
PAY010578,CUST00510,18,2026-08-03,2026-08-02,548.02,542.92,On Time,Partial
PAY010579,CUST00510,19,2026-09-03,2026-09-04,548.02,565.4,Late,Complete
PAY010580,CUST00510,20,2026-10-03,2026-10-01,548.02,548.39,On Time,Complete
PAY010581,CUST00510,21,2026-11-03,2026-11-05,548.02,553.88,Late,Complete
PAY010582,CUST00510,22,2026-12-03,2026-12-02,548.02,528.51,On Time,Partial
PAY010583,CUST00510,23,2027-01-03,2027-01-04,548.02,536.88,Late,Partial
PAY010584,CUST00510,24,2027-02-03,2027-02-05,548.02,532.71,Late,Partial
PAY010585,CUST00512,1,2024-06-04,2024-06-08,1638.7,1581.14,Late,Partial
PAY010586,CUST00512,2,2024-07-04,2024-07-07,1638.7,1716.99,Late,Complete
PAY010587,CUST00512,3,2024-08-04,2024-08-03,1638.7,1649.82,On Time,Complete
PAY010588,CUST00512,4,2024-09-04,2024-09-05,1638.7,1593.7,Late,Partial
PAY010589,CUST00512,5,2024-10-04,2024-10-05,1638.7,1716.53,Late,Complete
PAY010590,CUST00512,6,2024-11-04,2024-11-08,1638.7,1605.17,Late,Partial
PAY010591,CUST00512,7,2024-12-04,2024-12-08,1638.7,1627.29,Late,Partial
PAY010592,CUST00512,8,2025-01-04,2025-01-07,1638.7,1680.59,Late,Complete
PAY010593,CUST00512,9,2025-02-04,2025-02-03,1638.7,1572.67,On Time,Partial
PAY010594,CUST00512,10,2025-03-04,2025-03-03,1638.7,1687.02,On Time,Complete
PAY010595,CUST00512,11,2025-04-04,2025-04-05,1638.7,1612.92,Late,Partial
PAY010596,CUST00512,12,2025-05-04,2025-05-06,1638.7,1647.54,Late,Complete
PAY010597,CUST00512,13,2025-06-04,2025-06-04,1638.7,1573.19,On Time,Partial
PAY010598,CUST00512,14,2025-07-04,2025-07-04,1638.7,1703.54,On Time,Complete
PAY010599,CUST00512,15,2025-08-04,2025-08-07,1638.7,1589.16,Late,Partial
PAY010600,CUST00512,16,2025-09-04,2025-09-07,1638.7,1644.5,Late,Complete
PAY010601,CUST00512,17,2025-10-04,2025-10-08,1638.7,1659.82,Late,Complete
PAY010602,CUST00512,18,2025-11-04,2025-11-03,1638.7,1660.87,On Time,Complete
PAY010603,CUST00512,19,2025-12-04,2025-12-06,1638.7,1714.73,Late,Complete
PAY010604,CUST00512,20,2026-01-04,2026-01-03,1638.7,1606.04,On Time,Partial
PAY010605,CUST00512,21,2026-02-04,2026-02-05,1638.7,1584.3,Late,Partial
PAY010606,CUST00512,22,2026-03-04,2026-03-05,1638.7,1657.46,Late,Complete
PAY010607,CUST00512,23,2026-04-04,2026-04-05,1638.7,1610.18,Late,Partial
PAY010608,CUST00512,24,2026-05-04,2026-05-05,1638.7,1587.64,Late,Partial
PAY010609,CUST00513,1,2024-09-05,2024-09-06,3607.12,3628.63,Late,Complete
PAY010610,CUST00513,2,2024-10-05,2024-10-03,3607.12,3689.93,On Time,Complete
PAY010611,CUST00513,3,2024-11-05,2024-11-03,3607.12,3759.67,On Time,Complete
PAY010612,CUST00513,4,2024-12-05,2024-12-03,3607.12,3705.8,On Time,Complete
PAY010613,CUST00513,5,2025-01-05,2025-01-04,3607.12,3633.21,On Time,Complete
PAY010614,CUST00513,6,2025-02-05,2025-02-04,3607.12,3531.07,On Time,Partial
PAY010615,CUST00513,7,2025-03-05,2025-03-04,3607.12,3517.89,On Time,Partial
PAY010616,CUST00513,8,2025-04-05,2025-04-04,3607.12,3607.76,On Time,Complete
PAY010617,CUST00513,9,2025-05-05,2025-05-06,3607.12,3592.95,Late,Partial
PAY010618,CUST00513,10,2025-06-05,2025-06-04,3607.12,3652.11,On Time,Complete
PAY010619,CUST00513,11,2025-07-05,2025-07-09,3607.12,3485.43,Late,Partial
PAY010620,CUST00513,12,2025-08-05,2025-08-03,3607.12,3764.91,On Time,Complete
PAY010621,CUST00515,1,2024-03-25,2024-03-26,213.47,213.1,Late,Partial
PAY010622,CUST00515,2,2024-04-25,2024-04-29,213.47,209.49,Late,Partial
PAY010623,CUST00515,3,2024-05-25,2024-05-25,213.47,204.42,On Time,Partial
PAY010624,CUST00515,4,2024-06-25,2024-06-25,213.47,210.21,On Time,Partial
PAY010625,CUST00515,5,2024-07-25,2024-07-26,213.47,218.88,Late,Complete
PAY010626,CUST00515,6,2024-08-25,2024-08-23,213.47,206.99,On Time,Partial
PAY010627,CUST00515,7,2024-09-25,2024-09-27,213.47,222.62,Late,Complete
PAY010628,CUST00515,8,2024-10-25,2024-10-27,213.47,211.13,Late,Partial
PAY010629,CUST00515,9,2024-11-25,2024-11-25,213.47,206.15,On Time,Partial
PAY010630,CUST00515,10,2024-12-25,2024-12-26,213.47,217.6,Late,Complete
PAY010631,CUST00515,11,2025-01-25,2025-01-25,213.47,221.42,On Time,Complete
PAY010632,CUST00515,12,2025-02-25,2025-02-23,213.47,221.63,On Time,Complete
PAY010633,CUST00515,13,2025-03-25,2025-03-28,213.47,205.62,Late,Partial
PAY010634,CUST00515,14,2025-04-25,2025-04-25,213.47,211.9,On Time,Partial
PAY010635,CUST00515,15,2025-05-25,2025-05-29,213.47,205.32,Late,Partial
PAY010636,CUST00515,16,2025-06-25,2025-06-27,213.47,205.49,Late,Partial
PAY010637,CUST00515,17,2025-07-25,2025-07-25,213.47,203.81,On Time,Partial
PAY010638,CUST00515,18,2025-08-25,2025-08-28,213.47,220.84,Late,Complete
PAY010639,CUST00515,19,2025-09-25,2025-09-26,213.47,207.86,Late,Partial
PAY010640,CUST00515,20,2025-10-25,2025-10-23,213.47,208.01,On Time,Partial
PAY010641,CUST00515,21,2025-11-25,2025-11-25,213.47,209.74,On Time,Partial
PAY010642,CUST00515,22,2025-12-25,2025-12-23,213.47,208.64,On Time,Partial
PAY010643,CUST00515,23,2026-01-25,2026-01-28,213.47,219.66,Late,Complete
PAY010644,CUST00515,24,2026-02-25,2026-02-23,213.47,203.76,On Time,Partial
PAY010645,CUST00515,25,2026-03-25,2026-03-28,213.47,207.53,Late,Partial
PAY010646,CUST00515,26,2026-04-25,2026-04-25,213.47,218.49,On Time,Complete
PAY010647,CUST00515,27,2026-05-25,2026-05-25,213.47,203.08,On Time,Partial
PAY010648,CUST00515,28,2026-06-25,2026-06-26,213.47,204.37,Late,Partial
PAY010649,CUST00515,29,2026-07-25,2026-07-26,213.47,220.8,Late,Complete
PAY010650,CUST00515,30,2026-08-25,2026-08-26,213.47,217.35,Late,Complete
PAY010651,CUST00515,31,2026-09-25,2026-09-23,213.47,220.17,On Time,Complete
PAY010652,CUST00515,32,2026-10-25,2026-10-27,213.47,205.88,Late,Partial
PAY010653,CUST00515,33,2026-11-25,2026-11-24,213.47,221.73,On Time,Complete
PAY010654,CUST00515,34,2026-12-25,2026-12-25,213.47,220.45,On Time,Complete
PAY010655,CUST00515,35,2027-01-25,2027-01-23,213.47,203.34,On Time,Partial
PAY010656,CUST00515,36,2027-02-25,2027-02-26,213.47,206.45,Late,Partial
PAY010657,CUST00515,37,2027-03-25,2027-03-24,213.47,223.61,On Time,Complete
PAY010658,CUST00515,38,2027-04-25,2027-04-23,213.47,211.43,On Time,Partial
PAY010659,CUST00515,39,2027-05-25,2027-05-27,213.47,222.58,Late,Complete
PAY010660,CUST00515,40,2027-06-25,2027-06-26,213.47,207.91,Late,Partial
PAY010661,CUST00515,41,2027-07-25,2027-07-23,213.47,222.33,On Time,Complete
PAY010662,CUST00515,42,2027-08-25,2027-08-26,213.47,211.09,Late,Partial
PAY010663,CUST00515,43,2027-09-25,2027-09-29,213.47,203.25,Late,Partial
PAY010664,CUST00515,44,2027-10-25,2027-10-29,213.47,211.2,Late,Partial
PAY010665,CUST00515,45,2027-11-25,2027-11-23,213.47,210.0,On Time,Partial
PAY010666,CUST00515,46,2027-12-25,2027-12-24,213.47,224.11,On Time,Complete
PAY010667,CUST00515,47,2028-01-25,2028-01-29,213.47,223.62,Late,Complete
PAY010668,CUST00515,48,2028-02-25,2028-02-26,213.47,206.52,Late,Partial
PAY010669,CUST00515,49,2028-03-25,2028-03-27,213.47,212.26,Late,Partial
PAY010670,CUST00515,50,2028-04-25,2028-04-25,213.47,211.37,On Time,Partial
PAY010671,CUST00515,51,2028-05-25,2028-05-29,213.47,214.29,Late,Complete
PAY010672,CUST00515,52,2028-06-25,2028-06-27,213.47,220.26,Late,Complete
PAY010673,CUST00515,53,2028-07-25,2028-07-25,213.47,210.09,On Time,Partial
PAY010674,CUST00515,54,2028-08-25,2028-08-26,213.47,221.26,Late,Complete
PAY010675,CUST00515,55,2028-09-25,2028-09-25,213.47,211.57,On Time,Partial
PAY010676,CUST00515,56,2028-10-25,2028-10-27,213.47,208.04,Late,Partial
PAY010677,CUST00515,57,2028-11-25,2028-11-28,213.47,208.34,Late,Partial
PAY010678,CUST00515,58,2028-12-25,2028-12-26,213.47,212.37,Late,Partial
PAY010679,CUST00515,59,2029-01-25,2029-01-27,213.47,212.81,Late,Partial
PAY010680,CUST00515,60,2029-02-25,2029-02-25,213.47,222.96,On Time,Complete
PAY010681,CUST00516,1,2025-06-27,2025-06-26,1001.64,1039.46,On Time,Complete
PAY010682,CUST00516,2,2025-07-27,2025-07-28,1001.64,1032.9,Late,Complete
PAY010683,CUST00516,3,2025-08-27,2025-08-26,1001.64,996.39,On Time,Partial
PAY010684,CUST00516,4,2025-09-27,2025-09-28,1001.64,965.91,Late,Partial
PAY010685,CUST00516,5,2025-10-27,2025-10-29,1001.64,987.02,Late,Partial
PAY010686,CUST00516,6,2025-11-27,2025-12-01,1001.64,969.1,Late,Partial
PAY010687,CUST00516,7,2025-12-27,2025-12-26,1001.64,972.24,On Time,Partial
PAY010688,CUST00516,8,2026-01-27,2026-01-31,1001.64,1016.8,Late,Complete
PAY010689,CUST00516,9,2026-02-27,2026-02-25,1001.64,978.12,On Time,Partial
PAY010690,CUST00516,10,2026-03-27,2026-03-30,1001.64,960.1,Late,Partial
PAY010691,CUST00516,11,2026-04-27,2026-04-25,1001.64,1010.2,On Time,Complete
